nomePesquisado,nomeEncontrado,nomeAceito,baseDados,familia,pais,ano,mes,lat,long,coordMun
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1978,02,-3.169444,-60.047222,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1978,05,-16.256667,-56.606667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,05,-3.15,-59.716667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1977,01,-3.333333,-60.333333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2013,06,-3.10222005844116,-67.939697265625,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Peru,1979,08,-4.333333,-70.666667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1979,09,-15.6,-56,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1984,07,-2.8,-54.2,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,09,-2.160203,-56.640344,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1979,08,-2.952634,-58.833352,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1976,04,-3.172056,-60.208758,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1976,04,-3.172056,-60.208758,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1963,04,-0.8,-47,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,01,3.1,-61.2,
Eichhornia azurea,Eichhornia azurea Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,03,-30.053056,-50.225556,
Eichhornia azurea,Eichhornia azurea Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2013,03,-22.299722,-41.69,
Eichhornia azurea,Eichhornia azurea Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2015,01,-19.95,-40.533333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,11,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1985,04,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1982,10,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,11,-6.090278,-35.133611,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,06,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,09,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2015,05,-12.7017002105713,-41.8274993896484,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2018,04,-13.002799987793,-39.1100006103516,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,07,-16.2567005157471,-56.6227989196777,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1979,11,-24.0799999237061,-54.2557983398438,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Bolivia,1996,9,-11.3333,-67.6667,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Argentina,1977,2,-29,-58,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Bolivia,1996,9,-11.3333,-67.6667,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceae,Paraguay,1997,9,-21,-58.75,
Eichhornia azurea,Eichhornia azurea (sw) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2018,09,-6385.66944,-3825.18639,
Eichhornia azurea,Eichhornia azurea (sw) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2018,10,-7.204444,-38.965,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1961,11,-8.05389022827148,-34.8810997009277,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1950,4,-30.2577991485596,-50.5097007751465,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1957,12,-31.771900177002,-52.3424987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1957,12,-31.771900177002,-52.3424987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1963,12,-26.5646991729736,-52.3283004760742,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1944,6,-28.934700012207,-49.4858016967773,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1944,6,-28.934700012207,-49.4858016967773,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1963,12,-27.0247001647949,-51.9016990661621,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1956,12,-26.2381000518799,-51.0783004760742,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2003,11,-22.3047008514404,-53.815299987793,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,02,-19.664722,-42.476667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,04,-19.675,-42.426389,
Eichhornia azurea,Eichhornia azurea undefined,Eichhornia azurea,SPL,Pontederiaceaea,Brasil,2019,08,-15.55525,-50.97175,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2008,04,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1971,10,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1974,10,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Argentina,1982,02,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1988,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,03,-29.921389,-51.159167,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,03,-29.921389,-51.159167,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,03,-29.921389,-51.159167,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1999,12,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2000,03,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,09,-30.180833,-51.386111,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2009,09,-30.180833,-51.386111,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,01,-32.2374992370605,-53.0868988037109,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-30.2071990966797,-57.5546989440918,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1997,06,-30.2071990966797,-57.5546989440918,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,02,-29.9444007873535,-50.9919013977051,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,05,-30.113899230957,-51.3250007629395,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,01,-31.1068992614746,-50.9211006164551,
Eichhornia azurea,Eichhornia azurea (Swartz) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2005,01,-28.3141994476318,-51.1817016601562,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,05,-29.8866996765137,-50.2696990966797,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,05,-29.8866996765137,-50.2696990966797,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1950,02,-31.771900177002,-52.3424987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,,-30.0331001281738,-51.2299995422363,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1939,10,-30.0331001281738,-51.2299995422363,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1939,10,-30.0331001281738,-51.2299995422363,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1977,05,-30.0331001281738,-51.2299995422363,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1972,07,-30.0331001281738,-51.2299995422363,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,03,-32.0349998474121,-52.0985984802246,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1988,,-32.0349998474121,-52.0985984802246,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,03,-32.0349998474121,-52.0985984802246,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,03,-32.0349998474121,-52.0985984802246,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1992,12,-29.6842002868652,-53.8069000244141,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1973,12,-28.6606006622314,-56.0043983459473,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1984,10,-30.6732997894287,-51.3958015441895,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1985,01,-30.6732997894287,-51.3958015441895,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,03,-30.6732997894287,-51.3958015441895,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1993,11,-29.9846992492676,-50.1335983276367,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,04,-29.9846992492676,-50.1335983276367,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1959,10,-29.9846992492676,-50.1335983276367,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,05,-29.9846992492676,-50.1335983276367,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1967,02,-29.9846992492676,-50.1335983276367,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1997,06,-29.7546997070312,-57.0882987976074,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1950,04,-30.0811004638672,-51.0233001708984,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2003,03,-30.0811004638672,-51.0233001708984,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2016,10,-1.916667,-47.778333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-1.675947,-47.765836,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-2.450628,-54.700922,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2017,05,-7.866667,-49.3,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,11,-8.514222,-37.710555,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Paraguai,2012,06,-21.694388,-57.888333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2008,09,-8.545416,-39.454888,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,12,-8.514361,-37.710583,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,09,-8.5185,-39.310333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2010,06,-8.544944,-39.454277,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2008,11,-8.386058,-39.329119,
Eichhornia azurea,Eichhornia azurea Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2011,01,2.884167,-60.723889,
